candidate_id,source_organization,alert_title,alert_url,resource_type,image_url,image_license,redistribution_status,harvest_date
HV_000101,WHO,09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://www.who.int/news/item/09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000102,WHO,09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://www.who.int/news/item/09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000103,WHO,09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://www.who.int/news/item/09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),image,https://www.who.int/images/default-source/substandard-and-falsified-medical-products/table1_n2_2022_en.png?Status=Master&sfvrsn=abf98c48_16,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000104,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n6_2025_simulect_en.pdf?sfvrsn=2a0a49d3_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000105,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2025_syrup-medicines_en.pdf?sfvrsn=652770c2_7,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000106,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2025_fentanilo-hlb_en.pdf?sfvrsn=d1f750c8_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000107,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n6_2025_simulect_en.pdf?sfvrsn=2a0a49d3_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000108,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n5_2025_syrup-medicines_en.pdf?sfvrsn=652770c2_7,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000109,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2025_fentanilo-hlb_en.pdf?sfvrsn=d1f750c8_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000110,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000111,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000112,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000113,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000114,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000115,WHO,09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,https://www.who.int/news/item/09-12-2025-medical-product-alert-n-6-2025--falsified-simulect-(basiliximab)-for-injection,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000116,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1-2021-falsified-vitaminea-en.pdf?sfvrsn=52676961_18,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000117,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000118,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000119,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000120,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000121,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000122,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000123,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://cdn.who.int/media/images/default-source/substandard-and-falsified-medical-products/table-1-alert-n1-2021.png?sfvrsn=14485837_7&Status=Master,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000124,WHO,10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,https://www.who.int/news/item/10-03-2021-medical-product-alert-n-1-2021-falsified-vitamin-a,image,https://cdn.who.int/media/images/default-source/substandard-and-falsified-medical-products/table-2-alert-n1_2021.png?sfvrsn=645f151b_5&Status=Master,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000125,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2014-various-products_edp_en.pdf?sfvrsn=4a9bd93b_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000126,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2014-various-products_edp_en.pdf?sfvrsn=4a9bd93b_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000127,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000128,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000129,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000130,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000131,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000132,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000133,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2024_usp_ep-propylene-glycol_en.pdf?sfvrsn=a540e9a6_16,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000134,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/health-products-policy-and-standards/qas23_921_gmp_for_excipients_pharmaceutical_products_public-consultation.pdf?sfvrsn=c9ef88da_3,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000135,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/medicines/pharmacopoeia/2023-11-16-deg-eg-inliquidoraldosageforms-qas22-922rev3.pdf?sfvrsn=284f645d_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000136,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4_2024_usp_ep-propylene-glycol_en.pdf?sfvrsn=a540e9a6_16,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000137,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/health-products-policy-and-standards/qas23_921_gmp_for_excipients_pharmaceutical_products_public-consultation.pdf?sfvrsn=c9ef88da_3,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000138,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,pdf,https://cdn.who.int/media/docs/default-source/medicines/pharmacopoeia/2023-11-16-deg-eg-inliquidoraldosageforms-qas22-922rev3.pdf?sfvrsn=284f645d_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000139,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000140,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000141,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000142,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000143,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000144,WHO,10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,https://www.who.int/news/item/10-10-2024-medical-product-alert-n-4-2024--falsified-usp-ep-propylene-glycol,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000145,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2016-falsified-amaril-yellow-fever-vaccine_en.pdf?sfvrsn=1f92ec7e_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000146,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2016-falsified-amaril-yellow-fever-vaccine_en.pdf?sfvrsn=1f92ec7e_1,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000147,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000148,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000149,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000150,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000151,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000152,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000153,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2023_defitelio_en.pdf?sfvrsn=d1e9e3f1_7,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000154,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2023_defitelio_en.pdf?sfvrsn=d1e9e3f1_7,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000155,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2026_darzalex_en.pdf?sfvrsn=e7e1aaf7_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000156,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000157,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000158,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000159,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000160,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000161,WHO,11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),https://www.who.int/news/item/11-04-2023-medical-product-alert-n-3-2023--falsified-defitelio-(defibrotide-sodium),image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000162,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2025_oxycontin_en.pdf?sfvrsn=42d676f5_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000163,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2025_oxycontin_en.pdf?sfvrsn=42d676f5_6,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000164,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000165,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,image,https://www.who.int/images/default-source/fallback/maps/americas.png?sfvrsn=9efd6df3_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000166,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,image,https://www.who.int/images/default-source/fallback/maps/south-east-asia1c6bd1d9eb5b4cf0b5ad5da36ff3912d.png?sfvrsn=68e76dc2_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000167,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,image,https://www.who.int/images/default-source/fallback/maps/europeae57428b4f114210ae7067e1f5119e1a.png?sfvrsn=c7d5c5a5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000168,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,image,https://www.who.int/images/default-source/fallback/maps/eastern-mediterraneanadf4e81056b84e75b83a1faed30a1e0a.png?sfvrsn=71211e18_17,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000169,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,image,https://www.who.int/images/default-source/fallback/maps/western-pacifice1e576200c9b4fe59078eb28958428a9.png?sfvrsn=88cbdcd5_19,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000170,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,pdf,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n4-2021-falsified-remdesivir-en.pdf?sfvrsn=14d2a2e7_15,unknown_permission_required,metadata_only_permission_required,2026-09-07
HV_000171,WHO,13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,https://www.who.int/news/item/13-08-2021-medical-product-alert-n-4-2021-falsified-remdesivir,image,https://www.who.int/images/default-source/fallback/maps/africa8bd96ad167204ac7ac4811b8ae1dfe2c.png?sfvrsn=3204f957_20,unknown_permission_required,metadata_only_permission_required,2026-09-07
