candidate_id,source_organization,alert_title,alert_url,image_url,status,filter,bytes,sha256,format,width,height,min_side,stored_relpath,n_alert_pages,nearest_pool_match,min_hamming_to_pool,image_license,redistribution_status
HV_000002_x40,WHO,02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://www.who.int/news/item/02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2018-falsified-cefixime_en.pdf?sfvrsn=8b3c9267_1,kept,,716497,4988d220573f31f37c22f7d3e052474e85cbbe52b60321431cbc987f4097e818,PNG,726,801,726,split_e_harvested/HV_000002_x40.png,2,roboflow/train/images4065_jpg.rf.87c4c518c98f403d945ef43d5bf32e01.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000189_x7,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2024_propylene.pdf?sfvrsn=8e55115f_8,kept,,346968,3be5d3e4e336775a16d3f36fb6f3afebad6be1638035712e36b35c47d7c6ed32,PNG,416,570,416,split_e_harvested/HV_000189_x7.png,1,roboflow/train/images346_jpg.rf.591d24da47aa93e007a9e0e7724d84e6.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000189_x9,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2024_propylene.pdf?sfvrsn=8e55115f_8,kept,,201075,8f462679eb3587459887da29b409c874b30a8184acb8cab0b8ff53d3f1d8e9a8,PNG,288,567,288,split_e_harvested/HV_000189_x9.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 184649.png,20,unknown_permission_required,metadata_only_permission_required
HV_000189_x11,WHO,15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://www.who.int/news/item/15-04-2024-medical-product-alert-n-1-2024--falsified-(contaminated)-usp-ep-propylene-glycol,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2024_propylene.pdf?sfvrsn=8e55115f_8,kept,,226802,0d0a64d25a9d96524e9a50a5d3466c8285d6ccb7d750960a30a8013e72922f46,PNG,345,566,345,split_e_harvested/HV_000189_x11.png,1,mendeley_iphone11pro/iphone_11_pro_(121).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000162_x42,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2025_oxycontin_en.pdf?sfvrsn=42d676f5_6,kept,,958888,b00f68514cc0b2fdb3146f1ec6052ef4a296ebeb8d3781362b2bda3be90658ab,PNG,483,1025,483,split_e_harvested/HV_000162_x42.png,1,mendeley_split_c/huawei_cn_(128).jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000162_x44,WHO,12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://www.who.int/news/item/12-03-2025-medical-product-alert-n-1-2024--falsified-(contaminated)-oxycontin-80mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n1_2025_oxycontin_en.pdf?sfvrsn=42d676f5_6,kept,,852553,57a9c2712001dc814d3b61d56a1b19a90573c76f94da55c59ce4b00a07675c01,PNG,474,1025,474,split_e_harvested/HV_000162_x44.png,1,mendeley_split_c/huawei_cn_(19).jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000027,WHO,03-05-2013-medical-product-alert-n-2-2013--falsified-batches-of-coartem,https://www.who.int/news/item/03-05-2013-medical-product-alert-n-2-2013--falsified-batches-of-coartem,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2013-coartem_en.pdf?sfvrsn=a8b87563_1,dropped,F0_PDF_NO_RASTER,0,,,,,,,2,,,unknown_permission_required,metadata_only_permission_required
HV_000125_x49,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2014-various-products_edp_en.pdf?sfvrsn=4a9bd93b_1,kept,,214072,1c8b29c72d5765bc61846573e365ddacf67734c82ac5380874aff472785e1211,PNG,293,336,293,split_e_harvested/HV_000125_x49.png,1,mendeley_split_c/huawei_cn_(143).jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000125_x50,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2014-various-products_edp_en.pdf?sfvrsn=4a9bd93b_1,kept,,124534,c94963903ef93c0c1a3fc81045551dd2c6d66c9266815671a12dc5bb87eb311b,PNG,270,283,270,split_e_harvested/HV_000125_x50.png,1,mendeley_iphone11pro/iphone_11_pro_(96).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000125_x53,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2014-various-products_edp_en.pdf?sfvrsn=4a9bd93b_1,kept,,142851,e52ef4291277d3d6a1eab534b9fcb12699552128bbce233e0b28feef09ab42ca,PNG,317,336,317,split_e_harvested/HV_000125_x53.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 174103.png,20,unknown_permission_required,metadata_only_permission_required
HV_000125_x54,WHO,10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://www.who.int/news/item/10-10-2014-medical-product-alert-n-2-2014--falsified-medicines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2014-various-products_edp_en.pdf?sfvrsn=4a9bd93b_1,kept,,184604,11dc4f076bb91f928ee624de9a9d1863b497c9e555ee9a886a74cd8ee4ed7e7f,PNG,347,300,300,split_e_harvested/HV_000125_x54.png,1,roboflow/train/images347_jpg.rf.db57387452503c99bb5c9621f8f5aaf2.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000266_x47,WHO,22-05-2015-medical-product-alert-n-2-2015--falsified-meningitis-vaccines,https://www.who.int/news/item/22-05-2015-medical-product-alert-n-2-2015--falsified-meningitis-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2015-mencevax_en.pdf?sfvrsn=c74aad77_1,kept,,890495,764ff5f4d789886bc9b35ecf901553762f4a7baad397a9715882eb16ceb47f8d,PNG,483,789,483,split_e_harvested/HV_000266_x47.png,1,mendeley_iphone11pro/iphone_11_pro_(76).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000266_x48,WHO,22-05-2015-medical-product-alert-n-2-2015--falsified-meningitis-vaccines,https://www.who.int/news/item/22-05-2015-medical-product-alert-n-2-2015--falsified-meningitis-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2015-mencevax_en.pdf?sfvrsn=c74aad77_1,kept,,1043914,9fba857c742cd89d32553ae0b327c9f1c46f66dc566e2e263aa9d955cf2e56ca,PNG,821,722,722,split_e_harvested/HV_000266_x48.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 193719.png,18,unknown_permission_required,metadata_only_permission_required
HV_000266_x49,WHO,22-05-2015-medical-product-alert-n-2-2015--falsified-meningitis-vaccines,https://www.who.int/news/item/22-05-2015-medical-product-alert-n-2-2015--falsified-meningitis-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2015-mencevax_en.pdf?sfvrsn=c74aad77_1,kept,,817275,5d1b590c3d2ed81adba69f5a90ad48ed8dd7f33f570af170f136c06701c9697e,PNG,716,667,667,split_e_harvested/HV_000266_x49.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 194307.png,18,unknown_permission_required,metadata_only_permission_required
HV_000145_x47,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2016-falsified-amaril-yellow-fever-vaccine_en.pdf?sfvrsn=1f92ec7e_1,kept,,629540,f3dfdb8729a8b3df9990070a2289d8b4e7dbe8df0c92dbe919937a9697937424,PNG,1314,539,539,split_e_harvested/HV_000145_x47.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 181642.png,18,unknown_permission_required,metadata_only_permission_required
HV_000145_x48,WHO,11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://www.who.int/news/item/11-02-2016-medical-product-alert-n-2-2016--falsified-amaril-yellow-fever-vaccines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2016-falsified-amaril-yellow-fever-vaccine_en.pdf?sfvrsn=1f92ec7e_1,kept,,1281090,613c73ed72410ee7a03dc46304fe5ba939835eb1977bb7f033df9331a086cb07,PNG,1358,615,615,split_e_harvested/HV_000145_x48.png,1,roboflow/train/images11_jpg.rf.7a3cfeb7d69557239496084633b615b0.jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000363_x17,WHO,27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://www.who.int/news/item/27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2017-quinine-sulphate_en.pdf?sfvrsn=d3b96935_1,dropped,F3_BYTE_DUP_OF:HV_000002_x17,35542,2bdd37e84de765deedb4d22b4c03c4b2e1ed69453541580ff4f903a8e5268458,PNG,398,123,123,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000363_x25,WHO,27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://www.who.int/news/item/27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2017-quinine-sulphate_en.pdf?sfvrsn=d3b96935_1,kept,,534011,38f39763b65986f918522d9297df59d5d0ca058b92992f9075f1d795f303dd95,PNG,611,688,611,split_e_harvested/HV_000363_x25.png,1,mendeley_iphone11pro/iphone_11_pro_(217).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000363_x26,WHO,27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://www.who.int/news/item/27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2017-quinine-sulphate_en.pdf?sfvrsn=d3b96935_1,kept,,495129,95e29abda7a99198b2b6177bd2a1162c216078a209761d864687b8ef7df8fec1,PNG,568,688,568,split_e_harvested/HV_000363_x26.png,1,mendeley_iphone11pro/iphone_11_pro_(214).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000363_x31,WHO,27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://www.who.int/news/item/27-07-2017-medical-product-alert-n-2-2017--falsified-quinine-sulphate,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2017-quinine-sulphate_en.pdf?sfvrsn=d3b96935_1,kept,,504678,6e50f806dabb62d2db12fe25ff8fe971372c2eb637dc5336c1652e17d8fb2961,PNG,578,677,578,split_e_harvested/HV_000363_x31.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 181729.png,18,unknown_permission_required,metadata_only_permission_required
HV_000001_x19,WHO,02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://www.who.int/news/item/02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2018-falsified-augmentin_en.pdf?sfvrsn=3e33dc60_1,dropped,F3_BYTE_DUP_OF:HV_000002_x17,35542,2bdd37e84de765deedb4d22b4c03c4b2e1ed69453541580ff4f903a8e5268458,PNG,398,123,123,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000001_x41,WHO,02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://www.who.int/news/item/02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2018-falsified-augmentin_en.pdf?sfvrsn=3e33dc60_1,kept,,285366,75efe4cc4fd37b5214ed4834b5bc54eef54082b422b2a3bc1d18e5bf8ead4573,PNG,364,384,364,split_e_harvested/HV_000001_x41.png,1,kaggle_fake_real/dataset/Real/images342.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000001_x42,WHO,02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://www.who.int/news/item/02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2018-falsified-augmentin_en.pdf?sfvrsn=3e33dc60_1,kept,,377319,c731d871a3755dc0af2687b30abb13e7566a2c7a2bb3267d0ff00a906f64e9bf,PNG,493,457,457,split_e_harvested/HV_000001_x42.png,1,kaggle_fake_real/dataset/Real/images4008.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000001_x43,WHO,02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://www.who.int/news/item/02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2018-falsified-augmentin_en.pdf?sfvrsn=3e33dc60_1,kept,,118055,6cc293e1e0ed1f7e9082f46150ceba789a852e7e2dd12c3153c9b5b1c9c8cbe8,PNG,549,234,234,split_e_harvested/HV_000001_x43.png,1,roboflow/train/images5069_jpg.rf.23e5911ce387cc8b253f411a68a52ce8.jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000001_x44,WHO,02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://www.who.int/news/item/02-03-2018-medical-product-alert-n-2-2018--falsified--augmentin,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2018-falsified-augmentin_en.pdf?sfvrsn=3e33dc60_1,kept,,602077,d933d5cfffe45250fe52528b20dd75f661066aa0ae38c7c09b0835de7ac6080d,PNG,824,696,696,split_e_harvested/HV_000001_x44.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 175833.png,18,unknown_permission_required,metadata_only_permission_required
HV_000330_x51,WHO,26-03-2021-medical-product-alert-n-2-2021-falsified-covid-19-vaccine-bnt162b2,https://www.who.int/news/item/26-03-2021-medical-product-alert-n-2-2021-falsified-covid-19-vaccine-bnt162b2,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2021_falsified-bnt162b21_en.pdf?sfvrsn=5c1f54ec_14,kept,,361319,17ebb6f340602adae02259a6f578db88280d4ebdc94aaf9405275379c570272d,PNG,914,369,369,split_e_harvested/HV_000330_x51.png,1,roboflow/train/images213_jpg.rf.74ead8d434fab8faf6d42c9377800831.jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000096_x28,WHO,09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://www.who.int/news/item/09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2022_falsified-desrem_en.pdf?sfvrsn=b3b18839_17,kept,,177285,6530be1d453d1b6b5c9bd56c706628c672f0fc10ddcc144e1a866d9e6bb68e6c,PNG,264,546,264,split_e_harvested/HV_000096_x28.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 182951.png,18,unknown_permission_required,metadata_only_permission_required
HV_000096_x29,WHO,09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://www.who.int/news/item/09-03-2022-medical-product-alert-n-2-2022-falsified-desrem-(remdesivir),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2022_falsified-desrem_en.pdf?sfvrsn=b3b18839_17,dropped,F4_POOL_DUP,305263,18ba95f49f0730a8785fc97d8295f9fc4092154d394f757ebdc24971234ecd6c,PNG,351,608,351,,1,roboflow/train/images235_jpg.rf.79def83ebbf1fdd2d1e5280bc44d2f56.jpg,8,unknown_permission_required,metadata_only_permission_required
HV_000290_x30,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,213017,72afa2bd6e3ac64468497c755607c7d164d6a78b7340ba0ee253281fcd42c3eb,PNG,358,444,358,split_e_harvested/HV_000290_x30.png,1,mendeley_iphone11pro/iphone_11_pro_(11).JPG,16,unknown_permission_required,metadata_only_permission_required
HV_000290_x31,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,279613,24d06c75b271fcb0d9f3238bf99d484c5e8dd1d8a2c278315aab55dfe6259476,PNG,369,468,369,split_e_harvested/HV_000290_x31.png,1,mendeley_iphone11pro/iphone_11_pro_(161).JPG,14,unknown_permission_required,metadata_only_permission_required
HV_000290_x32,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,350525,dd6c9e50c743967963e181092b6a8119a45084a0b8c4438e23ed98d6088fd84c,PNG,471,590,471,split_e_harvested/HV_000290_x32.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 184449.png,16,unknown_permission_required,metadata_only_permission_required
HV_000290_x33,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,505014,270c336912cec8ded87ba773e5f6c3df669a429665ab37fd4fe526d8d20aa3a6,PNG,557,797,557,split_e_harvested/HV_000290_x33.png,1,roboflow/train/images206_jpg.rf.405c90443ebf824419d756492793921d.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000290_x34,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,205821,fa8c779fdb8f6305cfad3b327085769403a56a0e4c827905dd8d5baf34fe3529,PNG,348,445,348,split_e_harvested/HV_000290_x34.png,1,kaggle_fake_real/dataset/Real/images10.jpg,18,unknown_permission_required,metadata_only_permission_required
HV_000290_x39,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,366536,7a9b9408986b69c78acd49a026c55470bff62d6962fc18358e1acbc2f27f2f75,PNG,619,450,450,split_e_harvested/HV_000290_x39.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 174103.png,16,unknown_permission_required,metadata_only_permission_required
HV_000290_x40,WHO,23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://www.who.int/news/item/23-04-2025-medical-product-alert-n-2-2025--falsified-healmoxy-(amoxicillin)-capsules-500mg,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2025_healmoxy_en.pdf?sfvrsn=d17da686_6,kept,,450410,d774971424128f18ad34ca42471f20be297168f8322215d88ddca93e488c5df3,PNG,598,507,507,split_e_harvested/HV_000290_x40.png,1,mendeley_split_c/huawei_cn_(124).jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000036_x24,WHO,03-07-2026-medical-product-alert-n-3-2026--falsified-darzalex-(daratumumab),https://www.who.int/news/item/03-07-2026-medical-product-alert-n-3-2026--falsified-darzalex-(daratumumab),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2026_jakavi_en.pdf?sfvrsn=7371a115_6,kept,,537429,e6085e56c9adc02dced4f9acc1776bc97e2982094fd18d5cec2a94d54037e42a,PNG,940,698,698,split_e_harvested/HV_000036_x24.png,2,roboflow/train/FDA-warns-public-against-fake-Alaxan-FR-Medicol-Advance-Buscopan-Kremil-S-and-Loperamide-1600x900_jpg.rf.cc7b4918d6109b7d015bb75aefafb641.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000036_x29,WHO,03-07-2026-medical-product-alert-n-3-2026--falsified-darzalex-(daratumumab),https://www.who.int/news/item/03-07-2026-medical-product-alert-n-3-2026--falsified-darzalex-(daratumumab),https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n2_2026_jakavi_en.pdf?sfvrsn=7371a115_6,kept,,519186,e5d02237195d43c9abd6029d06f2e2b4d2cd930597632bb9b91f8a5c842c0bf5,PNG,1008,525,525,split_e_harvested/HV_000036_x29.png,2,kaggle_fake_real/dataset/Real/images4032.jpg,14,unknown_permission_required,metadata_only_permission_required
HV_000339,WHO,26-07-2013-medical-product-alert-n-3-2013--falsified-batches-of-postinor-2,https://www.who.int/news/item/26-07-2013-medical-product-alert-n-3-2013--falsified-batches-of-postinor-2,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2013-postinor_en.pdf?sfvrsn=e4eb5505_1,dropped,F0_PDF_NO_RASTER,0,,,,,,,1,,,unknown_permission_required,metadata_only_permission_required
HV_000347_x42,WHO,27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://www.who.int/news/item/27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2015-menomune_en.pdf?sfvrsn=ad9e6a17_1,kept,,421798,9f644af3f53173880d34d0420cb8ba0f03746f9b87a3130e311d7721d3fde8a5,PNG,515,834,515,split_e_harvested/HV_000347_x42.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 190900.png,16,unknown_permission_required,metadata_only_permission_required
HV_000347_x43,WHO,27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://www.who.int/news/item/27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2015-menomune_en.pdf?sfvrsn=ad9e6a17_1,kept,,633991,95da72b79bd00bcbf9104416641f3154cfc427924a8508ffa8102b015c2e9c69,PNG,543,614,543,split_e_harvested/HV_000347_x43.png,1,mendeley_iphone11pro/iphone_11_pro_(153).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000347_x47,WHO,27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://www.who.int/news/item/27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2015-menomune_en.pdf?sfvrsn=ad9e6a17_1,kept,,636148,ebb8898ee706b74c2eb12dcdb0b1a39ed77900961c0b8bfb74080baa55c5b19b,PNG,523,954,523,split_e_harvested/HV_000347_x47.png,1,kaggle_fake_real/dataset/Fake/Screenshot 2025-09-17 191818.png,16,unknown_permission_required,metadata_only_permission_required
HV_000347_x48,WHO,27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://www.who.int/news/item/27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2015-menomune_en.pdf?sfvrsn=ad9e6a17_1,kept,,610423,46a7b1053b92f09a228e86ed362d10a46f0044b6953330fdc0631a47811e8e5b,PNG,513,956,513,split_e_harvested/HV_000347_x48.png,1,roboflow/train/images21_jpg.rf.8c9d1329b8bd9fe8891c44dac1292e9a.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000347_x49,WHO,27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://www.who.int/news/item/27-05-2015-medical-product-alert-n-3-2015--falsified-meningitis-vaccines-update,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2015-menomune_en.pdf?sfvrsn=ad9e6a17_1,kept,,861126,4735aca6646c7fe6c93576b05e4e67a4b399c830b10e9f2999e789aa2d214bfb,PNG,491,874,491,split_e_harvested/HV_000347_x49.png,1,mendeley_iphone11pro/iphone_11_pro_(109).JPG,16,unknown_permission_required,metadata_only_permission_required
HV_000306_x49,WHO,25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://www.who.int/news/item/25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2016-falsified-hepatitis-c-products_en.pdf?sfvrsn=94e99dac_1,kept,,124974,6e5538cda627aeffb11348de7fa6034c7084d9713b10b516549e6ec927cc6b79,PNG,196,368,196,split_e_harvested/HV_000306_x49.png,1,kaggle_fake_real/dataset/Real/images5103.jpg,16,unknown_permission_required,metadata_only_permission_required
HV_000306_x50,WHO,25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://www.who.int/news/item/25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2016-falsified-hepatitis-c-products_en.pdf?sfvrsn=94e99dac_1,kept,,564911,eca8ff56b434123a4f11a0cc10dee272e2be11eb1d9216347d5496c0ce1b2c34,PNG,497,897,497,split_e_harvested/HV_000306_x50.png,1,mendeley_iphone11pro/iphone_11_pro_(1).JPG,18,unknown_permission_required,metadata_only_permission_required
HV_000306_x51,WHO,25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://www.who.int/news/item/25-02-2016-medical-product-alert-n-3-2016--falsified-hepatitis-c-medicines,https://cdn.who.int/media/docs/default-source/substandard-and-falsified/n3_2016-falsified-hepatitis-c-products_en.pdf?sfvrsn=94e99dac_1,kept,,580466,522a75e015789b7c559b85faaeb5aeb64af21042930ab57344a4fdfd548954a8,PNG,439,698,439,split_e_harvested/HV_000306_x51.png,1,mendeley_iphone11pro/iphone_11_pro_(117).JPG,20,unknown_permission_required,metadata_only_permission_required
