epoch,train_loss,train_acc,val_loss,val_acc
0,0.43680235209919155,0.8295238095238096,0.25054199567862917,0.9821428571428571
1,0.2008273212682633,0.959047619047619,0.15178044991833822,0.9821428571428571
2,0.14014688815389362,0.979047619047619,0.124208679156644,0.9821428571428571
3,0.11459417424031666,0.9780952380952381,0.11568903816597802,0.9821428571428571
4,0.09492627660433452,0.9857142857142858,0.10162507955517087,0.9821428571428571
5,0.07914195720638548,0.9866666666666667,0.093221444104399,0.9821428571428571
6,0.06954364037229901,0.9933333333333333,0.08367028406688146,0.9821428571428571
7,0.06130855236734663,0.9914285714285714,0.08480190698589597,0.9821428571428571
8,0.0570984724270446,0.9923809523809524,0.07327324897050858,0.9821428571428571
9,0.049255918842696006,0.9952380952380953,0.074048712849617,0.9821428571428571
10,0.04267389088159516,0.9961904761904762,0.06959240777151925,0.9821428571428571
11,0.040458982317220595,0.9980952380952381,0.07245945291859764,0.9821428571428571
12,0.03801754510473637,0.9971428571428571,0.06612166230167661,0.9821428571428571
13,0.0365526412746736,0.9990476190476191,0.060903088322707584,0.9821428571428571
14,0.03175419727961222,0.9980952380952381,0.06105503546340125,0.9821428571428571
15,0.029079865089484624,0.9961904761904762,0.061112764690603526,0.9821428571428571
16,0.03238700334514891,0.9961904761904762,0.05412116753203528,0.9821428571428571
17,0.02648666757912863,0.9942857142857143,0.056610393204859326,0.9821428571428571
18,0.023993021742928597,0.9980952380952381,0.05411366213645254,0.9821428571428571
19,0.025321584809571505,0.9971428571428571,0.053026906081608365,0.9821428571428571
20,0.023344389139896348,1.0,0.04908142079200063,0.9821428571428571
21,0.02251118835593973,0.9980952380952381,0.04737579157309873,0.9821428571428571
22,0.02279550986630576,0.9961904761904762,0.04752514458128384,0.9821428571428571
23,0.020665034169242497,0.9980952380952381,0.045351309435708184,0.9821428571428571
24,0.01942918299919083,0.9971428571428571,0.04658207483589649,0.9821428571428571
25,0.016893685350105877,1.0,0.04653675268803324,0.9821428571428571
26,0.016924676511968884,1.0,0.044224608689546585,0.9821428571428571
27,0.01825601759233645,0.9980952380952381,0.04502571134694985,0.9821428571428571
28,0.017762596954902014,0.9980952380952381,0.04413187503814697,0.9821428571428571
29,0.018404001870325634,0.9971428571428571,0.0440458423857178,0.9821428571428571
30,0.017038772446768623,0.9971428571428571,0.04651815976415362,0.9821428571428571
