epoch,train_loss,train_acc,val_loss,val_acc
0,0.39997476236381674,0.8664799253034547,0.238419329818291,0.8987341772151899
1,0.16629529086982503,0.976657329598506,0.15198857705049876,0.9493670886075949
2,0.11715311358094103,0.9822595704948646,0.12053639111639577,0.9493670886075949
3,0.0875013433362033,0.9869281045751634,0.10729152171672145,0.9620253164556962
4,0.07494302887911278,0.988795518207283,0.08776848018169403,0.9620253164556962
5,0.06486949961142045,0.9897292250233427,0.08022610748870464,0.9746835443037974
6,0.05241011811488149,0.9934640522875817,0.0726734405454201,0.9873417721518988
7,0.04724545583101102,0.996265172735761,0.06511355889371678,0.9746835443037974
8,0.04506635359104942,0.9943977591036415,0.057797026690803,0.9873417721518988
9,0.04295040454878972,0.9934640522875817,0.05580343098580083,0.9873417721518988
10,0.03341083820251858,0.9971988795518207,0.05174333621052247,1.0
11,0.032158432523159086,0.9981325863678805,0.04881967387244671,1.0
12,0.02722938766443874,1.0,0.0478485330373426,1.0
13,0.028308994622847167,0.9971988795518207,0.0440249205861665,1.0
14,0.027100998556970103,0.9981325863678805,0.042405498508788365,1.0
15,0.025350613549115168,0.9953314659197012,0.04477077203838131,0.9746835443037974
16,0.02367984259676755,0.9990662931839402,0.04189584012838859,0.9873417721518988
17,0.01904201332434497,0.9990662931839402,0.04029551190854628,0.9873417721518988
18,0.021533723590142474,0.9981325863678805,0.03670011413625524,1.0
19,0.01742818294550413,0.9990662931839402,0.03519651897345917,1.0
20,0.01805760766215184,0.9990662931839402,0.03303601008050049,1.0
21,0.017187223977554525,0.9990662931839402,0.03450476137709014,0.9873417721518988
22,0.017095544177214473,0.9990662931839402,0.03285745470018327,1.0
23,0.01681835075925573,0.9971988795518207,0.03046968169038809,1.0
24,0.013301805013062017,1.0,0.03135691271929801,1.0
25,0.013383635230202412,0.9990662931839402,0.029689003795951227,1.0
26,0.013803169968686685,1.0,0.02967714914415456,0.9873417721518988
27,0.014288956723128117,0.9990662931839402,0.029475404350440715,1.0
