epoch,train_loss,train_acc,val_loss,val_acc
0,0.3717521557899194,0.8786181139122315,0.2514126972307133,0.8987341772151899
1,0.1453806217394623,0.972922502334267,0.17780237069612817,0.9367088607594937
2,0.0929179217259423,0.9897292250233427,0.14823009262356576,0.9493670886075949
3,0.07662184212276804,0.9897292250233427,0.12909895804109453,0.9493670886075949
4,0.059686817364448926,0.9971988795518207,0.11559353108647503,0.9620253164556962
5,0.04980582504921934,0.9953314659197012,0.10062500626980504,0.9620253164556962
6,0.04086179963124344,0.996265172735761,0.10285192596006996,0.9620253164556962
7,0.035832625245945014,0.9981325863678805,0.09266341430476949,0.9746835443037974
8,0.03435992571611364,0.9971988795518207,0.08777345103930824,0.9746835443037974
9,0.027225735965145735,0.9990662931839402,0.08476966534611545,0.9620253164556962
10,0.025313249238732818,0.9981325863678805,0.07390275757901277,0.9746835443037974
11,0.023602731908514165,0.9981325863678805,0.07364720539956153,0.9746835443037974
12,0.019675882329710393,0.9990662931839402,0.06960746504460709,0.9746835443037974
13,0.021455773927208755,0.9981325863678805,0.06981851811273189,0.9746835443037974
14,0.02032705245106494,0.9981325863678805,0.0635125118343136,0.9873417721518988
15,0.016767562537460156,0.9990662931839402,0.06112301840057856,0.9873417721518988
16,0.015946905035612517,1.0,0.06123255485598045,0.9746835443037974
17,0.015139439036281836,0.9990662931839402,0.060545530405980125,0.9746835443037974
18,0.012850333421719786,1.0,0.06007367089579377,0.9746835443037974
19,0.013190796457919754,0.9990662931839402,0.05492572354364999,0.9873417721518988
20,0.015559729767822418,0.9990662931839402,0.05562794934722442,0.9746835443037974
21,0.01084798621578989,1.0,0.056756820199610314,0.9620253164556962
22,0.010874130637024075,1.0,0.052390870508513876,0.9746835443037974
23,0.01135105135121029,0.9990662931839402,0.053037554025650024,0.9873417721518988
24,0.010177505878256816,1.0,0.055718435092440136,0.9873417721518988
25,0.010271319626447032,0.9990662931839402,0.05291840424643287,0.9620253164556962
26,0.010665009633910144,0.9981325863678805,0.04964319635418397,0.9873417721518988
27,0.00835194304258494,1.0,0.04960264142932771,0.9873417721518988
28,0.008882786665567442,1.0,0.045133668127693705,0.9873417721518988
29,0.007197710203248608,1.0,0.044870456421299824,0.9873417721518988
30,0.008963695584242445,0.9990662931839402,0.04673512831707544,0.9873417721518988
31,0.007329243230072557,1.0,0.045741841762880736,0.9873417721518988
32,0.0076007460940535326,1.0,0.04427372253959692,0.9873417721518988
