epoch,train_loss,train_acc,val_loss,val_acc
0,0.4714129787254957,0.8235294117647058,0.3037764098070845,0.9367088607594937
1,0.22744837756695646,0.9533146591970122,0.22550009473969665,0.9493670886075949
2,0.16780928880616286,0.9598506069094305,0.18459542604941356,0.9493670886075949
3,0.13683348007841048,0.9719887955182073,0.17071337526357627,0.9493670886075949
4,0.1113461930614337,0.9794584500466853,0.15074916240535205,0.9493670886075949
5,0.0979702600480573,0.9775910364145658,0.14774656861643248,0.9367088607594937
6,0.08792432254296836,0.9841269841269841,0.1366307893885842,0.9493670886075949
7,0.07810079286189751,0.9813258636788048,0.1421425387829165,0.9367088607594937
8,0.07437962504759445,0.9822595704948646,0.12378044897996926,0.9493670886075949
9,0.06952399076645226,0.9850606909430439,0.12108077316344538,0.9493670886075949
10,0.059922534819382804,0.9878618113912232,0.11947653414327887,0.9493670886075949
11,0.05766073475225744,0.9869281045751634,0.11645448585099812,0.9746835443037974
12,0.05376734056559598,0.988795518207283,0.11414572143856483,0.9746835443037974
13,0.051495699571962116,0.9906629318394025,0.11339049814622613,0.9493670886075949
14,0.048897183440229135,0.9878618113912232,0.10855760453622552,0.9620253164556962
15,0.04632495130811419,0.9934640522875817,0.11139412016808233,0.9493670886075949
16,0.046217876200387684,0.9934640522875817,0.10757079890257196,0.9620253164556962
17,0.045665464524864925,0.9906629318394025,0.10699851282789738,0.9620253164556962
18,0.04517191621352311,0.9897292250233427,0.10703450384773786,0.9493670886075949
19,0.03801989950149222,0.9934640522875817,0.10654239186757727,0.9493670886075949
20,0.035717198040847685,0.9953314659197012,0.10724754310861419,0.9493670886075949
21,0.034771189505771766,0.9934640522875817,0.11092750671543652,0.9493670886075949
