epoch,train_loss,train_acc,val_loss,val_acc
0,0.36854110624776837,0.8907563025210085,0.2579212818719164,0.8860759493670886
1,0.14505859544408534,0.9785247432306255,0.1819896697998047,0.9367088607594937
2,0.09612206645122096,0.9869281045751634,0.14678641701046424,0.9620253164556962
3,0.070167714961214,0.9953314659197012,0.12748109841648536,0.9746835443037974
4,0.05612062829104013,0.9971988795518207,0.11234215448928785,0.9746835443037974
5,0.04781772086377683,0.9971988795518207,0.10614371771299386,0.9746835443037974
6,0.04046149600912877,0.9971988795518207,0.09827739547325086,0.9746835443037974
7,0.03641996570940222,0.9971988795518207,0.08898972955685627,0.9746835443037974
8,0.030921645624255267,0.9981325863678805,0.08606506101315535,0.9746835443037974
9,0.03067250031522231,0.9971988795518207,0.0818038534703134,0.9746835443037974
10,0.023483832254588437,0.9990662931839402,0.07884962488956089,0.9746835443037974
11,0.023068159652559084,0.9981325863678805,0.08014265410130537,0.9746835443037974
12,0.01987906695316597,1.0,0.07578427702942982,0.9746835443037974
13,0.019178022981823938,0.9990662931839402,0.07394734204192704,0.9746835443037974
14,0.01866236391166846,0.9990662931839402,0.06921694154226327,0.9746835443037974
15,0.01511775902546351,1.0,0.07485815892113915,0.9620253164556962
16,0.014978627093400664,1.0,0.07255492868679989,0.9746835443037974
17,0.013451917775246609,0.9981325863678805,0.06789837108005452,0.9746835443037974
18,0.013662020599314756,0.9990662931839402,0.06402696621946141,0.9746835443037974
19,0.011737451627746183,1.0,0.06545005361490612,0.9620253164556962
20,0.012139131893324696,1.0,0.06448644295900682,0.9620253164556962
21,0.010878619826620533,1.0,0.06645690498850014,0.9620253164556962
22,0.010429188619558216,0.9990662931839402,0.0644917692753333,0.9620253164556962
