epoch,train_loss,train_acc,val_loss,val_acc
0,0.47040681133305884,0.830999066293184,0.301570732759524,0.9493670886075949
1,0.22043460702139234,0.9561157796451915,0.20615011906322045,0.9367088607594937
2,0.15779182328786057,0.9673202614379085,0.17753918072845362,0.9493670886075949
3,0.12476159482637819,0.9775910364145658,0.16800781895842734,0.9493670886075949
4,0.10727506262414596,0.9738562091503268,0.1471347001534474,0.9493670886075949
5,0.09338992155817043,0.9794584500466853,0.1349088364764105,0.9367088607594937
6,0.08132013222193962,0.9878618113912232,0.1316626709473284,0.9367088607594937
7,0.08000521704791085,0.9822595704948646,0.12481884601749951,0.9367088607594937
8,0.07003154760934448,0.9859943977591037,0.11989219015157676,0.9493670886075949
9,0.06505318929334315,0.9897292250233427,0.13354934884023062,0.9493670886075949
10,0.0599320844497556,0.9915966386554622,0.11554566176631782,0.9493670886075949
11,0.061466908157150064,0.9897292250233427,0.12114824411235278,0.9367088607594937
12,0.0532057943408674,0.9897292250233427,0.12479708881317815,0.9367088607594937
13,0.04690675142488115,0.9943977591036415,0.11712652746635148,0.9493670886075949
14,0.043693321088309825,0.9915966386554622,0.11060884745815132,0.9493670886075949
15,0.044524636069168344,0.9943977591036415,0.11186064496825013,0.9493670886075949
16,0.0402942160205319,0.9953314659197012,0.10613032911397234,0.9620253164556962
17,0.038089348085008974,0.9934640522875817,0.1037525645916975,0.9620253164556962
18,0.03568829775872239,0.9953314659197012,0.10671092022823382,0.9620253164556962
19,0.038711570060692806,0.9915966386554622,0.10034655543822277,0.9620253164556962
20,0.03742616047628788,0.9934640522875817,0.1078202230266378,0.9493670886075949
21,0.03810250335116458,0.9897292250233427,0.10427263152750232,0.9620253164556962
22,0.035764095857809014,0.9897292250233427,0.09909514573555958,0.9620253164556962
23,0.03441307636327436,0.9934640522875817,0.09994677557975432,0.9620253164556962
24,0.02828866514846001,0.9943977591036415,0.09663309232343602,0.9620253164556962
25,0.03020308028739624,0.9934640522875817,0.10045867215228986,0.9620253164556962
26,0.02503493877978218,0.996265172735761,0.09528091663046728,0.9620253164556962
27,0.026410929156062093,0.9990662931839402,0.09804750960084456,0.9620253164556962
28,0.028619473318314576,0.996265172735761,0.09422136899791186,0.9620253164556962
29,0.027375043560268163,0.9953314659197012,0.098017662386351,0.9620253164556962
30,0.026727944695982945,0.992530345471522,0.09188705060300947,0.9620253164556962
31,0.02609366317645731,0.9953314659197012,0.10007216545599926,0.9620253164556962
32,0.0306506969650336,0.992530345471522,0.09754447054259385,0.9620253164556962
33,0.022253840038227658,0.996265172735761,0.09130135951917383,0.9620253164556962
34,0.02088596329291244,0.9971988795518207,0.09383012807067437,0.9620253164556962
