epoch,train_loss,train_acc,val_loss,val_acc
0,0.4643591016280551,0.8263305322128851,0.3040618345707278,0.9240506329113924
1,0.22417102251845358,0.9589169000933707,0.22303215348267857,0.9367088607594937
2,0.16486125323229256,0.96171802054155,0.1819953778876534,0.9493670886075949
3,0.13048492863176028,0.9738562091503268,0.17123675044578843,0.9493670886075949
4,0.10750661647063789,0.972922502334267,0.14673716093920455,0.9240506329113924
5,0.0926607104381816,0.9822595704948646,0.14668490728245506,0.9367088607594937
6,0.08192459100824333,0.9850606909430439,0.13355805866325957,0.9367088607594937
7,0.07651496463630046,0.9850606909430439,0.14326187704182877,0.9493670886075949
8,0.07044939013123235,0.9831932773109243,0.12273596661000312,0.9367088607594937
9,0.06835013919489948,0.988795518207283,0.11948599732374843,0.9367088607594937
10,0.05719331890191573,0.9906629318394025,0.1183101236820221,0.9493670886075949
11,0.05611158339054533,0.9934640522875817,0.11803039908409119,0.9493670886075949
12,0.0530607643581572,0.9906629318394025,0.11654824848416485,0.9493670886075949
13,0.050826683195253936,0.9934640522875817,0.1143203257005426,0.9493670886075949
14,0.04533127793410913,0.9915966386554622,0.10821306931821606,0.9493670886075949
15,0.04007692638885518,0.9953314659197012,0.11056037945083425,0.9493670886075949
16,0.0410370781850748,0.996265172735761,0.10771699796749067,0.9493670886075949
17,0.042835269036357586,0.9897292250233427,0.10716634347468992,0.9620253164556962
18,0.04117876545019121,0.9934640522875817,0.109441852645029,0.9493670886075949
19,0.0393337581000603,0.9906629318394025,0.10745016721230519,0.9493670886075949
20,0.03389376492685631,0.992530345471522,0.10928810548178758,0.9493670886075949
21,0.03242017626136291,0.9934640522875817,0.11480271250386781,0.9493670886075949
