epoch,train_loss,train_acc,val_loss,val_acc
0,0.615717811744754,0.6750700280112045,0.5877949188027201,0.7341772151898734
1,0.5719913272630601,0.7170868347338936,0.5051652536362032,0.7341772151898734
2,0.5099874088744155,0.7927170868347339,0.45072557126419455,0.7468354430379747
3,0.48041112082345144,0.7675070028011205,0.4030583655532402,0.8227848101265823
4,0.47630052072327345,0.7983193277310925,0.3797140219543554,0.8354430379746836
5,0.4854432767679711,0.7619047619047619,0.38322857474978966,0.8227848101265823
6,0.45065844376214076,0.7675070028011205,0.42427796238585364,0.7468354430379747
7,0.4528434550394865,0.7871148459383753,0.3607930956007559,0.7974683544303798
8,0.44065319673687803,0.7787114845938375,0.3595507299598259,0.810126582278481
9,0.4682145895076399,0.773109243697479,0.33942987119095236,0.8481012658227848
10,0.4428356946015558,0.8151260504201681,0.34074540832374667,0.8227848101265823
11,0.49078704187182154,0.7843137254901961,0.34940877179556257,0.810126582278481
12,0.4899169687463456,0.7675070028011205,0.32182851131958295,0.8607594936708861
13,0.4393287928832345,0.8011204481792717,0.31987401578999775,0.8607594936708861
14,0.4010419118053773,0.8095238095238095,0.31812791620628744,0.8734177215189873
15,0.40092706509164067,0.8207282913165266,0.30913927019396914,0.8734177215189873
16,0.4218606902938597,0.8011204481792717,0.2839145762256429,0.8607594936708861
17,0.41180340382231384,0.803921568627451,0.286059248673765,0.8607594936708861
18,0.3892162108287758,0.7983193277310925,0.3692288059222547,0.8734177215189873
19,0.41172407271147443,0.8123249299719888,0.40704197087619876,0.7974683544303798
20,0.3905774830770092,0.8123249299719888,0.2830297433877293,0.8860759493670886
