epoch,train_loss,train_acc,val_loss,val_acc
0,0.46779026110967,0.8238095238095238,0.3056111718927111,0.9464285714285714
1,0.25939050498462857,0.9285714285714286,0.21109460719994136,0.9464285714285714
2,0.1930568377460752,0.9514285714285714,0.16921804419585637,0.9285714285714286
3,0.16110604538804008,0.9514285714285714,0.14596047145979746,0.9464285714285714
4,0.1448970656167893,0.960952380952381,0.14336987691266195,0.9285714285714286
5,0.12519075192156293,0.9628571428571429,0.1352630683353969,0.9285714285714286
6,0.11690341844445183,0.9666666666666667,0.11403651961258479,0.9821428571428571
7,0.11022677171797979,0.9714285714285714,0.11180088349751063,0.9821428571428571
8,0.10226439510072981,0.9771428571428571,0.09507599685873304,0.9821428571428571
9,0.09211211863727797,0.9771428571428571,0.10033939353057317,0.9821428571428571
10,0.08802781114975611,0.9780952380952381,0.09420104963438851,0.9821428571428571
11,0.08260192439669654,0.9752380952380952,0.08673848531075887,1.0
12,0.08189298026618504,0.9771428571428571,0.08708122053316661,0.9821428571428571
13,0.07193476422202019,0.9838095238095238,0.08172120260340827,0.9821428571428571
14,0.06981856587387267,0.9847619047619047,0.08221219799348287,0.9821428571428571
15,0.06809307019625391,0.9838095238095238,0.07774170275245394,1.0
16,0.07283112355640957,0.9828571428571429,0.0752426918063845,0.9821428571428571
17,0.07237105852081663,0.98,0.0778992133481162,0.9821428571428571
18,0.06026607891633397,0.9876190476190476,0.0828484765120915,0.9821428571428571
19,0.05995884446870713,0.9866666666666667,0.06862821962152209,0.9821428571428571
20,0.056829203345945906,0.9838095238095238,0.07739605222429548,0.9821428571428571
21,0.05865077732574372,0.9876190476190476,0.06872199475765228,0.9821428571428571
22,0.057253024787420316,0.9857142857142858,0.06443631861891065,0.9821428571428571
23,0.04824615215971356,0.9923809523809524,0.06404343407068934,0.9821428571428571
24,0.05441618895246869,0.9885714285714285,0.0647045544215611,1.0
25,0.05478729940596081,0.9828571428571429,0.06409296872360366,1.0
26,0.05060212625634103,0.9895238095238095,0.05934138383184161,0.9821428571428571
27,0.050683853640442804,0.9895238095238095,0.06124423284615789,1.0
28,0.04628529919045312,0.9904761904761905,0.06271271726914815,0.9821428571428571
29,0.044273629103388105,0.9923809523809524,0.05814642725246293,0.9821428571428571
30,0.04418202568377767,0.9914285714285714,0.057581121900251934,0.9821428571428571
31,0.04700595962859335,0.9904761904761905,0.0546929096536977,0.9821428571428571
32,0.04332707193635759,0.9866666666666667,0.05326280636446817,0.9821428571428571
33,0.03609580738203866,0.9914285714285714,0.05960265387381826,0.9821428571428571
34,0.04284461388985316,0.9876190476190476,0.052003009510891776,1.0
35,0.04877760586994035,0.981904761904762,0.05322224221059254,1.0
36,0.03801065647885913,0.9914285714285714,0.052516802081039975,0.9821428571428571
37,0.04010226344778424,0.9895238095238095,0.047599053808621,0.9821428571428571
38,0.04157522576195853,0.9904761904761905,0.05118267344576972,0.9821428571428571
39,0.03118453329517728,0.9952380952380953,0.0494306491953986,1.0
40,0.03363148948975972,0.9942857142857143,0.05079569720796177,0.9821428571428571
41,0.03407875441103464,0.9933333333333333,0.048317842185497284,1.0
