epoch,train_loss,train_acc,val_loss,val_acc
0,0.3989489889668038,0.8786181139122315,0.24500624628006656,0.8987341772151899
1,0.16279986108384548,0.9710550887021475,0.1614539383710185,0.9240506329113924
2,0.11506575416255287,0.9822595704948646,0.12859236439572105,0.9493670886075949
3,0.0876362664428523,0.9859943977591037,0.1171156750826896,0.9493670886075949
4,0.07336331102179658,0.9859943977591037,0.09917010329192198,0.9620253164556962
5,0.06369257485972288,0.9934640522875817,0.09154603847219975,0.9493670886075949
6,0.0498090098315483,0.9971988795518207,0.08462882447469083,0.9620253164556962
7,0.04563460320957791,0.996265172735761,0.07834650113990035,0.9620253164556962
8,0.04234759790264592,0.9971988795518207,0.07293127816689166,0.9746835443037974
9,0.042916743208269,0.9943977591036415,0.06798601829552953,0.9620253164556962
10,0.031464496215268006,1.0,0.06322452963530263,0.9746835443037974
11,0.0326942251203886,0.9953314659197012,0.061881990843935857,0.9746835443037974
12,0.02752082023411349,0.9990662931839402,0.058705283305313015,0.9746835443037974
13,0.02723195720863999,0.9981325863678805,0.057677374327484564,0.9746835443037974
14,0.025216984982584036,0.9990662931839402,0.05268631451114823,0.9873417721518988
15,0.024496455034232385,0.9981325863678805,0.057726084431515466,0.9620253164556962
16,0.020990035574914526,0.9990662931839402,0.05467669703537905,0.9746835443037974
17,0.018857462352522614,0.9971988795518207,0.05301134736288952,0.9746835443037974
18,0.020670112294608415,0.9981325863678805,0.046632142619618885,0.9873417721518988
19,0.015506635330457425,0.9990662931839402,0.04623232178295715,0.9873417721518988
20,0.016927491216098562,1.0,0.046046198781909825,0.9873417721518988
21,0.01423417150723834,1.0,0.045404343759711786,0.9873417721518988
22,0.015036747590869136,0.9990662931839402,0.04611366676001609,0.9873417721518988
23,0.01654773102734102,0.9981325863678805,0.04415850803444657,0.9873417721518988
24,0.013860886960866906,1.0,0.04622257906424848,0.9873417721518988
25,0.011976187257400525,1.0,0.043063655589954765,0.9873417721518988
26,0.012498768190414159,1.0,0.04265858482899545,0.9873417721518988
27,0.012390536561140478,0.9990662931839402,0.04555192580328712,0.9746835443037974
28,0.01017917908556815,1.0,0.04595796584705763,0.9746835443037974
29,0.011073896343133697,0.9981325863678805,0.04181468878177148,0.9873417721518988
30,0.009714965869426506,1.0,0.03981533717316917,0.9873417721518988
31,0.008436808064010388,1.0,0.040454636080355585,0.9873417721518988
32,0.010163261829923236,1.0,0.04072233850631533,0.9873417721518988
33,0.008474769611189875,1.0,0.04002601681630823,0.9873417721518988
34,0.008176503324729889,1.0,0.041072427189048334,0.9873417721518988
