epoch,train_loss,train_acc,val_loss,val_acc
0,0.39127204492757744,0.8832866479925303,0.2826059007946449,0.8607594936708861
1,0.15198530525275195,0.9785247432306255,0.19962431396110147,0.9367088607594937
2,0.1003579934980689,0.988795518207283,0.1589842734834816,0.9493670886075949
3,0.07055326612069716,0.9953314659197012,0.14100913646854932,0.9493670886075949
4,0.06238529861432498,0.9953314659197012,0.12158287061920649,0.9493670886075949
5,0.05193791374299818,0.9953314659197012,0.11355797946453094,0.9620253164556962
6,0.04315482992000606,0.9981325863678805,0.10993122960193248,0.9493670886075949
7,0.035634154031256665,0.9981325863678805,0.09690547253512129,0.9620253164556962
8,0.03437693530813653,0.9971988795518207,0.09387743359879602,0.9620253164556962
9,0.03289449454592167,0.996265172735761,0.08709942257102532,0.9620253164556962
10,0.024498668107109354,0.9990662931839402,0.08608316469796096,0.9620253164556962
11,0.02677134688105347,0.9971988795518207,0.08295058053505572,0.9620253164556962
12,0.022719507346522796,0.9990662931839402,0.07987445291084579,0.9620253164556962
13,0.020326184278421876,1.0,0.07767195113097565,0.9620253164556962
14,0.021493035776455418,0.9990662931839402,0.07182376841201057,0.9620253164556962
15,0.017281110368035976,0.9990662931839402,0.07485190043343773,0.9620253164556962
16,0.017046990345234797,0.9990662931839402,0.07209771852704543,0.9620253164556962
17,0.012365666355495972,1.0,0.06958902089656153,0.9620253164556962
18,0.014646480212998546,1.0,0.06419966492471815,0.9620253164556962
19,0.01382104255238167,0.9981325863678805,0.06416385196432282,0.9620253164556962
20,0.012380512719965226,1.0,0.0626214064563377,0.9620253164556962
21,0.012803775940984348,0.9981325863678805,0.06166825188866144,0.9620253164556962
22,0.010695528183141106,1.0,0.06489534327123739,0.9620253164556962
23,0.010794246737540019,1.0,0.06284332671497442,0.9620253164556962
24,0.009358089678963415,1.0,0.061066679845127876,0.9620253164556962
25,0.011120814452666083,0.9990662931839402,0.06046512213688862,0.9620253164556962
26,0.009119170967247738,1.0,0.059399338274062435,0.9620253164556962
27,0.00857686712628319,1.0,0.05351630164475381,0.9620253164556962
28,0.008173660651705012,1.0,0.0609892531286312,0.9620253164556962
29,0.009059847271883813,0.9990662931839402,0.0557629533017738,0.9620253164556962
30,0.007443604295174169,1.0,0.053107623058029366,0.9746835443037974
31,0.009027601624069428,0.9990662931839402,0.051083716740713846,0.9746835443037974
32,0.0076116112579985495,1.0,0.05287171730512305,0.9746835443037974
33,0.006556162345427481,1.0,0.05237007235424428,0.9746835443037974
34,0.006275112862002198,1.0,0.05340418643966506,0.9746835443037974
35,0.006479984724130672,1.0,0.05271076519466654,0.9746835443037974
